round_0,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8
1,"(1, 99.81)","(1, 99.99)","(1, 99.99)","(1, 100.0)","(1, 99.9)","(1, 100.0)","(1, 100.0)","(1, 99.99)"
0,,,,,,,,
1,"(1, 99.99)","(1, 100.0)","(1, 99.99)","(1, 99.98)","(1, 99.98)","(1, 99.98)","(1, 99.99)","(1, 99.99)"
1,"(1, 99.99)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 99.97)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 99.99)","(1, 100.0)","(1, 99.99)"
1,"(1, 99.96)","(1, 99.98)","(1, 99.97)","(1, 99.77)","(1, 98.98)","(1, 99.95)","(1, 99.99)","(1, 99.98)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 99.99)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
0,,,,,,,,
1,"(1, 99.96)","(1, 99.39)","(1, 81.71)","(0, 65.02)","(1, 99.97)","(1, 99.88)","(1, 100.0)","(1, 99.98)"
0,,,,,,,,
1,"(1, 93.06)","(0, 67.04)","(1, 95.35)","(0, 82.97)","(1, 98.76)","(1, 89.35)","(0, 99.97)","(1, 90.46)"
1,"(1, 100.0)","(1, 100.0)","(1, 99.99)","(1, 100.0)","(1, 99.99)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
0,,,,,,,,
1,"(1, 99.94)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(0, 99.98)","(0, 100.0)","(0, 100.0)","(0, 100.0)"
0,,,,,,,,
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
1,"(1, 99.99)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
1,"(1, 99.98)","(1, 100.0)","(1, 100.0)","(1, 99.99)","(1, 99.89)","(1, 99.99)","(1, 100.0)","(1, 99.99)"
1,"(1, 99.99)","(1, 100.0)","(1, 99.96)","(1, 99.99)","(1, 99.94)","(1, 99.99)","(1, 100.0)","(1, 100.0)"
1,"(1, 99.99)","(1, 99.99)","(1, 99.99)","(1, 99.99)","(1, 99.94)","(1, 99.99)","(1, 100.0)","(1, 99.99)"
1,"(1, 99.93)","(1, 99.98)","(1, 99.93)","(1, 99.88)","(1, 99.62)","(1, 100.0)","(1, 99.99)","(1, 100.0)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 99.99)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
1,"(1, 67.92)","(0, 97.06)","(0, 50.0)","(1, 97.97)","(0, 99.75)","(0, 99.88)","(0, 100.0)","(1, 97.06)"
1,"(1, 99.13)","(1, 95.25)","(1, 97.37)","(0, 56.09)","(1, 99.93)","(1, 100.0)","(1, 100.0)","(1, 99.95)"
1,"(1, 99.97)","(1, 99.81)","(1, 99.6)","(1, 99.91)","(1, 99.92)","(1, 100.0)","(1, 100.0)","(1, 99.97)"
1,"(1, 99.99)","(1, 100.0)","(1, 99.99)","(1, 100.0)","(1, 99.98)","(1, 100.0)","(1, 100.0)","(1, 99.98)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 99.99)","(0, 100.0)","(1, 100.0)","(1, 99.99)"
0,,,,,,,,
1,"(1, 99.97)","(1, 100.0)","(1, 100.0)","(1, 99.83)","(1, 99.72)","(1, 99.98)","(1, 100.0)","(1, 99.98)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 99.99)","(1, 100.0)","(1, 100.0)"
1,"(0, 53.11)","(1, 100.0)","(1, 99.02)","(1, 88.07)","(0, 65.06)","(1, 99.99)","(1, 100.0)","(1, 99.88)"
0,,,,,,,,
0,,,,,,,,
0,,,,,,,,
0,,,,,,,,
0,,,,,,,,
0,,,,,,,,
0,,,,,,,,
1,"(1, 99.83)","(1, 99.99)","(1, 99.98)","(1, 99.97)","(1, 99.79)","(1, 99.94)","(1, 100.0)","(1, 99.87)"
0,,,,,,,,
0,,,,,,,,
1,"(0, 78.51)","(0, 68.16)","(1, 62.09)","(0, 99.84)","(0, 99.73)","(0, 94.6)","(0, 99.94)","(0, 85.87)"
1,"(0, 70.06)","(0, 46.57)","(0, 76.37)","(1, 70.86)","(0, 57.28)","(0, 66.5)","(0, 98.86)","(0, 80.45)"
0,,,,,,,,
0,,,,,,,,
0,,,,,,,,
